Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split,Section
マスク,マスク,マスク,マスク,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
本体,本体,ホンタイ,本体,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
吸収缶,吸収缶,キュウシュウカン,吸収缶,名詞,固有名詞,一般,*,*,*,False,吸収-缶,吸収-缶,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
防,防,ボウ,防,接尾辞,名詞的,一般,*,*,*,False,*,*,1
煙,煙,エン,煙,接尾辞,名詞的,一般,*,*,*,False,*,*,1
マスク,マスク,マスク,マスク,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
その,其の,ソノ,その,連体詞,*,*,*,*,*,False,*,*,1
他,他,タ,他,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
各種,各種,カクシュ,各種,名詞,普通名詞,一般,*,*,*,False,*,*,1
予防,予防,ヨボウ,予防,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
マスク,マスク,マスク,マスク,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
マスク,マスク,マスク,マスク,名詞,普通名詞,一般,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
部品,部品,ブヒン,部品,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ヘルメット,ヘルメット,ヘルメット,ヘルメット,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
メーカー,メーカー,メーカー,メーカー,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
選ぶ,選ぶ,エラブ,選ぶ,動詞,一般,*,*,五段-バ行,連体形-一般,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
谷沢,谷沢,タニサワ,谷沢,名詞,固有名詞,人名,姓,*,*,False,*,*,1
製作所,製作所,セイサクショ,製作所,名詞,普通名詞,一般,*,*,*,False,*,製作-所,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
DIC,DIC,ディーアイシー,DIC,名詞,固有名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
加賀,加賀,カガ,加賀,名詞,固有名詞,地名,一般,*,*,False,*,*,1
産業,産業,サンギョウ,産業,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
住友ベークライト,住友ベークライト,スミトモベークライト,住友ベークライト,名詞,固有名詞,一般,*,*,*,False,住友-ベークライト,住友-ベークライト,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
スターライト,スターライト,スターライト,スターライト,名詞,固有名詞,一般,*,*,*,False,スター-ライト,スター-ライト,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
素材,素材,ソザイ,素材,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
選ぶ,選ぶ,エラブ,選ぶ,動詞,一般,*,*,五段-バ行,連体形-一般,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
FRP,FRP,エフアールピー,FRP,名詞,普通名詞,一般,*,*,*,False,*,*,1
製,製,セイ,製,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ABS,AbS,エービーエス,AbS,名詞,普通名詞,一般,*,*,*,False,*,*,1
製,製,セイ,製,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
PC,PC,ピーシー,PC,名詞,普通名詞,一般,*,*,*,False,*,*,1
製,製,セイ,製,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
種類,種類,シュルイ,種類,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
用途,用途,ヨウト,用途,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
選ぶ,選ぶ,エラブ,選ぶ,動詞,一般,*,*,五段-バ行,連体形-一般,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
MP,MP,エムピー,MP,名詞,普通名詞,一般,*,*,*,False,*,*,1
型,型,ガタ,型,接尾辞,名詞的,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
スタンダード,スタンダード,スタンダード,スタンダード,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
タイプ,タイプ,タイプ,タイプ,名詞,普通名詞,一般,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ベンチレーション,ベンチレーション,ベンチレーション,ベンチレーション,名詞,普通名詞,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
通気孔,通気孔,ツウキアナ,通気孔,名詞,固有名詞,一般,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
付き,付き,ツキ,付き,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
シールド,シールド,シールド,シールド,名詞,普通名詞,一般,*,*,*,False,*,*,1
付き,付き,ツキ,付き,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
電気,電気,デンキ,電気,名詞,普通名詞,一般,*,*,*,False,*,*,1
作業,作業,サギョウ,作業,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
対応,対応,タイオウ,対応,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
消防,消防,ショウボウ,消防,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
防災,防災,ボウサイ,防災,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
警備,警備,ケイビ,警備,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
軽作業,軽作業,ケイサギョウ,軽作業,名詞,固有名詞,一般,*,*,*,False,軽-作業,軽-作業,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
特大,特大,トクダイ,特大,名詞,普通名詞,一般,*,*,*,False,*,*,1
サイズ,サイズ,サイズ,サイズ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
女性用,女性用,ジョセイヨウ,女性用,名詞,普通名詞,一般,*,*,*,False,*,女性-用,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
子ども,子供,コドモ,子ども,名詞,普通名詞,一般,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
通学,通学,ツウガク,通学,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ヘッドライト,ヘッドライト,ヘッドライト,ヘッドライト,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
アクセサリ,アクセサリー,アクセサリ,アクセサリ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ヘルメット,ヘルメット,ヘルメット,ヘルメット,名詞,普通名詞,一般,*,*,*,False,*,*,1
印刷,印刷,インサツ,印刷,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
の,の,ノ,の,助詞,格助詞,*,*,*,*,False,*,*,1
流れ,流れ,ナガレ,流れ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
イヤーマフ,イヤーマフ,イヤーマフ,イヤーマフ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
種類,種類,シュルイ,種類,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
用途,用途,ヨウト,用途,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
選ぶ,選ぶ,エラブ,選ぶ,動詞,一般,*,*,五段-バ行,連体形-一般,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
イヤーマフ,イヤーマフ,イヤーマフ,イヤーマフ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
特殊,特殊,トクシュ,特殊,形状詞,一般,*,*,*,*,False,*,*,1
イヤーマフ,イヤーマフ,イヤーマフ,イヤーマフ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ヘルメット,ヘルメット,ヘルメット,ヘルメット,名詞,普通名詞,一般,*,*,*,False,*,*,1
対応,対応,タイオウ,対応,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
アクセサリ,アクセサリー,アクセサリ,アクセサリ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
耳栓,耳栓,ミミセン,耳栓,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ロット,ロット,ロット,ロット,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,1
組,組,クミ,組,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
10,10,イチレイ,10,名詞,数詞,*,*,*,*,True,*,*,1
組,組,クミ,組,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
箱買い,箱買い,ハコガイ,箱買い,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
保護,保護,ホゴ,保護,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
メガネ,眼鏡,メガネ,メガネ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
保護,保護,ホゴ,保護,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
メガネ,眼鏡,メガネ,メガネ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ゴーグル,ゴーグル,ゴーグル,ゴーグル,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
防災,防災,ボウサイ,防災,名詞,普通名詞,一般,*,*,*,False,*,*,1
面,面,メン,面,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
溶接,溶接,ヨウセツ,溶接,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
面,面,メン,面,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
自然,自然,シゼン,自然,名詞,普通名詞,一般,*,*,*,False,*,*,1
遮光,遮光,シャコウ,遮光,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
溶接,溶接,ヨウセツ,溶接,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
面,面,メン,面,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
墜落,墜落,ツイラク,墜落,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
制止,制止,セイシ,制止,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
器具,器具,キグ,器具,名詞,普通名詞,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
安全帯,安全帯,アンゼンタイ,安全帯,名詞,普通名詞,一般,*,*,*,False,*,安全-帯,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
メーカー,メーカー,メーカー,メーカー,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
選ぶ,選ぶ,エラブ,選ぶ,動詞,一般,*,*,五段-バ行,連体形-一般,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
サンコー,サンコー,サンコー,サンコー,名詞,固有名詞,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
タイタン,タイタン,タイタン,タイタン,名詞,固有名詞,一般,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
藤井電工（ツヨロン）,藤井電工,フジイデンコウ,藤井電工,名詞,固有名詞,一般,*,*,*,False,藤井-電工（ツヨロン）,藤井-電工（ツヨロン）,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
谷沢,谷沢,タニサワ,谷沢,名詞,固有名詞,人名,姓,*,*,False,*,*,1
製作所,製作所,セイサクショ,製作所,名詞,普通名詞,一般,*,*,*,False,*,製作-所,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
スリーエム,スリーエム,スリーエム,スリーエム,名詞,普通名詞,一般,*,*,*,True,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
用途,用途,ヨウト,用途,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
選ぶ,選ぶ,エラブ,選ぶ,動詞,一般,*,*,五段-バ行,連体形-一般,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
一般,一般,イッパン,一般,名詞,普通名詞,一般,*,*,*,False,*,*,1
高所,高所,コウショ,高所,名詞,普通名詞,一般,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
柱上,柱上,チュウジョウ,柱上,名詞,普通名詞,一般,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
フルハーネス,フルハーネス,フルハーネス,フルハーネス,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
垂直,垂直,スイチョク,垂直,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
傾斜,傾斜,ケイシャ,傾斜,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
作業,作業,サギョウ,作業,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
工事,工事,コウジ,工事,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
ライン,ライン,ライン,ライン,名詞,普通名詞,一般,*,*,*,False,*,*,1
引き,引き,ヒキ,引き,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
緊急,緊急,キンキュウ,緊急,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
シャワー,シャワー,シャワー,シャワー,名詞,普通名詞,一般,*,*,*,False,*,*,1
＆,&,アンド,&,補助記号,一般,*,*,*,*,False,*,*,1
洗眼,洗眼,センガン,洗眼,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
器,器,キ,器,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
保護,保護,ホゴ,保護,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
服,服,フク,服,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
防護服,防護服,ボウゴフク,防護服,名詞,固有名詞,一般,*,*,*,False,防護-服,防護-服,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
メーカー,メーカー,メーカー,メーカー,名詞,普通名詞,一般,*,*,*,False,*,*,1
で,で,デ,で,助詞,格助詞,*,*,*,*,False,*,*,1
選ぶ,選ぶ,エラブ,選ぶ,動詞,一般,*,*,五段-バ行,連体形-一般,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
エイブル,エイブル,エイブル,エイブル,名詞,普通名詞,一般,*,*,*,False,*,*,1
山内,山内,ヤマウチ,山内,名詞,固有名詞,人名,姓,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
マックス,マックス,マックス,マックス,名詞,普通名詞,一般,*,*,*,False,*,*,1
ガード,ガード,ガード,ガード,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
デュポン,デュポン,デュポン,デュポン,名詞,固有名詞,一般,*,*,*,False,*,*,1
（,(,キゴウ,(,補助記号,括弧開,*,*,*,*,False,*,*,1
タイベック,タイベック,タイベック,タイベック,名詞,普通名詞,一般,*,*,*,False,*,*,1
）,),キゴウ,),補助記号,括弧閉,*,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
スリーエム,スリーエム,スリーエム,スリーエム,名詞,普通名詞,一般,*,*,*,True,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
その,其の,ソノ,その,連体詞,*,*,*,*,*,False,*,*,1
他,他,タ,他,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
SMS,SMS,エスエムエス,SMS,名詞,普通名詞,一般,*,*,*,False,*,*,1
防護服,防護服,ボウゴフク,防護服,名詞,固有名詞,一般,*,*,*,False,防護-服,防護-服,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
化学防護服,化学防護服,カガクボウゴフク,化学防護服,名詞,固有名詞,一般,*,*,*,False,化学-防護-服,化学-防護-服,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
作業,作業,サギョウ,作業,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
ウェア,ウェア,ウェア,ウェア,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
空調,空調,クウチョウ,空調,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
アシスト,アシスト,アシスト,アシスト,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
サポート,サポート,サポート,サポート,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
ウェア,ウェア,ウェア,ウェア,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
空調,空調,クウチョウ,空調,名詞,普通名詞,一般,*,*,*,False,*,*,1
ウェア,ウェア,ウェア,ウェア,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
暑,暑い,アツ,暑い,形容詞,一般,*,*,形容詞,語幹-一般,False,*,*,1
さ,さ,サ,さ,接尾辞,名詞的,一般,*,*,*,False,*,*,1
対策,対策,タイサク,対策,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
防寒,防寒,ボウカン,防寒,名詞,普通名詞,一般,*,*,*,False,*,*,1
対策,対策,タイサク,対策,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
レインウェア,レインウェア,レインウェア,レインウェア,名詞,普通名詞,一般,*,*,*,False,レイン-ウェア,レイン-ウェア,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
レインコート,レインコート,レインコート,レインコート,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
上下セット,上下セット,ジョウゲセット,上下セット,名詞,固有名詞,一般,*,*,*,False,上下-セット,上下-セット,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
コート,コート,コート,コート,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
警備,警備,ケイビ,警備,名詞,普通名詞,サ変可能,*,*,*,False,*,*,1
用,用,ヨウ,用,接尾辞,名詞的,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
ポンチョ,ポンチョ,ポンチョ,ポンチョ,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
ヤッケ,ヤッケ,ヤッケ,ヤッケ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
エプロン,エプロン,エプロン,エプロン,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
前掛け,前掛け,マエカケ,前掛け,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
特大,特大,トクダイ,特大,名詞,普通名詞,一般,*,*,*,False,*,*,1
サイズ,サイズ,サイズ,サイズ,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
防寒,防寒,ボウカン,防寒,名詞,普通名詞,一般,*,*,*,False,*,*,1
対策,対策,タイサク,対策,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
耐熱,耐熱,タイネツ,耐熱,名詞,普通名詞,一般,*,*,*,False,*,*,1
・,・,・,・,補助記号,一般,*,*,*,*,False,*,*,1
防炎,防炎,ボウエン,防炎,名詞,普通名詞,一般,*,*,*,False,*,*,1
服,服,フク,服,名詞,普通名詞,一般,*,*,*,False,*,*,1
 , ,キゴウ, ,空白,*,*,*,*,*,False,*,*,1
耐,耐,タイ,耐,接頭辞,*,*,*,*,*,False,*,*,1
