Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split,Section
19,19,イチキュウ,19,名詞,数詞,*,*,*,*,True,*,*,1
0,0,レイ,0,名詞,数詞,*,*,*,*,False,*,*,1
13,13,イチサン,13,名詞,数詞,*,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,1
30,30,サンレイ,30,名詞,数詞,*,*,*,*,True,*,*,1
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,2
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,2
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,2
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,2
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,2
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,2
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,2
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,2
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,2
14,14,イチヨン,14,名詞,数詞,*,*,*,*,True,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,3
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,4
2,2,ニ,2,名詞,数詞,*,*,*,*,False,*,*,4
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
SNS,SNS,エスエヌエス,SNS,名詞,普通名詞,一般,*,*,*,False,*,*,4
SNS,SNS,エスエヌエス,SNS,名詞,普通名詞,一般,*,*,*,False,*,*,4
SNS,SNS,エスエヌエス,SNS,名詞,普通名詞,一般,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
DI,DI,ディーアイ,DI,名詞,普通名詞,一般,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
CI,CI,シーアイ,CI,名詞,普通名詞,一般,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
IP,IP,アイピー,IP,名詞,普通名詞,一般,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,4
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,4
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,4
1,1,イチ,1,名詞,数詞,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
、,、,、,、,補助記号,読点,*,*,*,*,False,*,*,4
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,4
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,5
5,5,ゴ,5,名詞,数詞,*,*,*,*,False,*,*,5
5,5,ゴ,5,名詞,数詞,*,*,*,*,False,*,*,5
5,5,ゴ,5,名詞,数詞,*,*,*,*,False,*,*,5
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,5
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,5
4,4,ヨン,4,名詞,数詞,*,*,*,*,False,*,*,5
.,.,．,.,補助記号,句点,*,*,*,*,False,*,*,5
3,3,サン,3,名詞,数詞,*,*,*,*,False,*,*,5
