domain,privacy_link,hash,init_language,valid_language,text_content
www.switchbot.jp,https://www.switchbot.jp/collections/security-lock-solution,c0ed587dcea8c4a6200a3149b067f84f45b2e7009f780acd2431c44fe839d718,Japan,,
www.switchbot.jp,https://www.switchbot.jp/products/switchbot-solar-outdoor-security-camera-combo,df951761cf9bff4f06a7567e8f6b1156cba170c79cf249658bee3a0cf9077fa6,Japan,,
www.switchbot.jp,https://www.switchbot.jp/products/indoor-outdoor-security-camera-set,5f2022771df18e2c18bffe91dc3eac6eac0ba6a0b1fa17334e3b685157bb4733,Japan,,
www.switchbot.jp,https://www.switchbot.jp/collections/security-camera-solution,5e236ac11ba6f6137c8ca1f648f288e31e839b1afcfda3a0a1c8667e3b1bb773,Japan,,
www.switchbot.jp,https://www.switchbot.jp/pages/payments-shipping-policy,361c88d7b43712eae9c43cb93505b7f63b0d838819531e3928c5321aa969e7a3,Japan,,
www.switchbot.jp,https://www.switchbot.jp/pages/warranty-policy,dd5bae8be844b8d59ae743abbb7b87df8fd9ba8046bc62fa06ca57b513b5d639,Japan,,
uedakanamono.co.jp,https://uedakanamono.co.jp/privacy.php,6ce9b93cd89f88f50e8a02bb4eb3e9a1ce73678ffee07d07bbc40f693f1b13c0,Japan,,
uedakanamono.co.jp,https://uedakanamono.co.jp/agreement.php,189ab8a23c8f86cfda37463b3c25ae2032efbe4b2af3d4425d56ee9dfdb1baf6,Japan,,
content.zaim.net,https://content.zaim.net/legal,52c49a52ade8cdbea3b99bf27de2cc6c659d9a696031feedbccde14e3849409f,Japan,,
content.zaim.net,https://content.zaim.net/legal/privacy,27d18e9a04e6b590834019f20a1103c15e0277a3459ce03548738c86218d2830,Japan,,
pantiescollection.net,https://pantiescollection.net/privacy,a5f96815366c3d3e9ca92db858fdb25d042f543d8ebf45367189de75c3140f4e,Japan,,
content.zaim.net,https://content.zaim.net/legal/tos,00e5b932a64aff76d83512519dc40bcb7f3e34ed97046e2ec8ed21f367e429ba,Japan,,
tripnote.jp,https://tripnote.jp/privacy,a33224cb9e5aa487aa436e1743523d878dd782f52884acadcbd308aa08e5ae68,Japan,,
amberpiece.com,https://amberpiece.com/category/security,45b9031385d6c5f59b311e8f14f1ab0e89ecb4153b0c984a709eed9aa60ab417,Japan,,
www.piano.or.jp,https://www.piano.or.jp/info/homepage/privacy/,d046a6c6a4faeb6a0746b594e80ecc30d8ee45cab8f7cb9bdfc8937b16ec2380,Japan,,
sinfo.utamap.com,https://sinfo.utamap.com/privacy/privacy.html,b89123b913416a4fb7e0d0324ecd76c16c2a348a2a96cb97162a138c6615c442,Japan,,
www.switchbot.jp,https://www.switchbot.jp/blogs/security/automatic-door-locks,3031c724cc4d2e7f2bc276d99a12c16c020af1455864bc091164f0b8eee435ea,Japan,,
www.piano.or.jp,https://www.piano.or.jp/info/homepage/privacy.html,9436ac7e4166946550ad6b2d78887290ae529d23e04c3a34e6e7f1e72ed0f217,Japan,,
www.piano.or.jp,http://www.piano.or.jp/info/homepage/privacy/,8d6f02d061634c309f1dc2b6353ba2e07ab1221e12426525956f9e4ac73b4b0d,Japan,,
www.switchbot.jp,https://www.switchbot.jp/blogs/security/outdoor-smart-camera,2c0c251c71b61bb89d7309ee7c1ce59b527512e7d0bdc97c0fbe8829d492955b,Japan,,
sakigake.jp,https://sakigake.jp/info/policy/agreement.jsp?r=1,692b46a5783becd9989ca5d776ee83d8eed6ef882a7dc468cd93d643400bcccc,Japan,,
www.switchbot.jp,https://www.switchbot.jp/blogs/security,0419723b085ff52c16fb3b3fe0f9ac9ae965952cac74bcca430692208710b490,Japan,,
www.switchbot.jp,https://www.switchbot.jp/blogs/security/help-prevent-burglary,b931dae5f13207ab4bc4c71905a213bb32ed424a82940a87e1665c0cf3fdf135,Japan,,
sakigake.jp,https://sakigake.jp/info/policy/privacy.jsp,787427851b83a86f0988a0909f82e35d773d47e0280ff840cc991134bd3c9c06,Japan,,
sakigake.jp,https://sakigake.jp/info/policy/reprint.jsp,eba4bc2cc1b7125118f881fdfec7353b1c6b9ff7acf4ec95ba99be4c731fe91e,Japan,,
sakigake.jp,https://sakigake.jp/info/policy/transaction.jsp,dda9f4bd6f8991df3d7324fe4815f20f8baa2ed8869ccf23e95ee9e8116523e8,Japan,,
www.shizenkan.net,https://www.shizenkan.net/privacypolicy,47f55dfa36b300d6370a0514cc1c42048dab3f2ca5128cc76483db47c42353f1,Japan,,
akachan.jp,https://akachan.jp/privacy/,ec8ee44557dbd03e2e782217ac4780a55d830d4e2800e07cab4195d7fa28ba9b,Japan,,
www.aigle.co.jp,https://www.aigle.co.jp/content/privacy-policy,c39267a8902d504600fc7daaea6e0c866991641030d35ddb000a4b57a08a907c,Japan,,
makuake.co.jp,https://makuake.co.jp/ir/esg_policy/,4d6b22e3d3c96d457201b361d4c8ec4e70f60e892c6cec65d47303dc017996ab,Japan,,
makuake.co.jp,https://makuake.co.jp/service/basic-policy/,84ae8d902f42a9f8bb5ee1c16d446aa9c86643891243649565399bfe2f6c2b69,Japan,,
switchbot.jp,https://switchbot.jp/products/switchbot-solar-outdoor-security-camera-combo,2a667e0d26d15f74024de122b01f3401df3a7aea3f3952edff976c2e6f5ca8b6,Japan,,
amberpiece.com,https://amberpiece.com/category/security-lock,164d70ea9c0b6751a4843c250a608b8b7e296998fc5d460e77ed44bb269b9e91,Japan,,
amberpiece.com,https://amberpiece.com/category/security-helmet,bd51ac7914c6c146aaeb95db2ba48d5a01a90cf27b4c839a16ba8bc74b2217e6,Japan,,
amberpiece.com,https://amberpiece.com/category/security-code,2c719aa5c446692608ae8e37ccc191a014fa8c960ba505694299a4b599190d05,Japan,,
switchbot.jp,https://switchbot.jp/products/indoor-outdoor-security-camera-set,7fdd81ee1cc71ec8a0937b3091a5af1ac89d29ea7823a855a65feffa643d37b5,Japan,,
amberpiece.com,https://amberpiece.com/category/security-other,2fa27a0f87c30d3769189f8883df917624d1288fb4a386e2ed754ac51e86ba78,Japan,,
amberpiece.com,https://amberpiece.com/category/security-cover,16b4eba0ec5537e764f0a5a4e8a50f1de768cf40121c717343b95b2e5ce01d2c,Japan,,
www.aigle.co.jp,https://www.aigle.co.jp/legal-notice,e9de34c4558e296e86905e1a3486148f4e2408e9802fe3bbd18669a80d843449,Japan,,
makuake.co.jp,https://makuake.co.jp/privacy-policy/,1ec3bd99fe35fec5405fb791bfcf6eeb49d11591a3657439d9450585898be530,Japan,,
msh-labo.com,https://msh-labo.com/p/about/member-agreement,7d58df8f2e8732f751b46e7e9cbcb7c05446c4447f70aa24f1d18fe6eeda628b,Japan,,
makuake.co.jp,https://makuake.co.jp/hr-policy/,be8a7311c1c7a37b391795198ae3489a25206b1aab1aaf7d63b9399ec4871a08,Japan,,
msh-labo.com,https://msh-labo.com/privacy,013551119c928108211222f41610d0fe7fd5430ae76b2a98fb1f76127bcf2041,Japan,,
amberpiece.com,https://amberpiece.com/category/security/items,9fe0ecae0381bc8f95ccdf660bd7c935aa0cf5e84c08421b3640a35a91d7a909,Japan,,
makuake.co.jp,https://makuake.co.jp/ir/management_policy/,07b84fc9a02289b96b00aab76c9b7dfc7a01c5700b9c8c5f074a5c982458ffa6,Japan,,
switchbot.jp,https://switchbot.jp/collections/security-lock-solution,53355a6b8666dcf3f1168d452ac31df90625c9ed9405aea21aafbf1fdc0daf85,Japan,,
switchbot.jp,https://switchbot.jp/blogs/security/outdoor-smart-camera,778b366f03f800d64d1d74090ffd05fcf5263728c0ef92a54ddcb2aa27fce79f,Japan,,
switchbot.jp,https://switchbot.jp/blogs/security/automatic-door-locks,5f553bb8ca0fb7b61e4b3c730da64bebf5f238a2a708c302dbb5145f7b2daa01,Japan,,
switchbot.jp,https://switchbot.jp/collections/security-camera-solution,2e8d607654cb555e9ae1f99a9cd5bcd28d73c71f8f2ddbde6bf52c43fed67951,Japan,,
switchbot.jp,https://switchbot.jp/blogs/security/help-prevent-burglary,1d0294e22ade4f4390ffd0e34e91968a101da1e163ea3e2de475ee501543b851,Japan,,
amberpiece.com,https://amberpiece.com/info/privacypolicy.html,2b26611daf973574c9cfc730531d52f9d70298d5041f95ae17f3cff21cc91b81,Japan,,
aza.co.jp,https://aza.co.jp/privacy/,6b47c19f17558691af078003f60094616ef0854d81418089945c9a8aea71e8b8,Japan,,
crafting.jp,https://crafting.jp/policies/legal-notice,4091ce803fed05e9c92e93735a35b8c8ba72ae906caab63be83bb3d359194f6e,Japan,,
crafting.jp,https://crafting.jp/pages/cookie-policy,dbd363f9afba46e8009417c597592d627aab4829937c4fbf68ba011834b2e955,Japan,,
nomura-am.co.jp,https://nomura-am.co.jp/privacy/,50ea324026cd9e217fbc3856d40914c45c235640bdfc0a64d74a9f88cbc06688,Japan,,
nomura-am.co.jp,https://nomura-am.co.jp/privacy/pdf/safetymanagement.pdf,44a1d8944669ddbee215aeaf1177c45ba4a85e2816f744acf13510ce7398c4ee,Japan,,
fp2-siken.com,https://fp2-siken.com/privacypolicy.html,062acab150d51db89d60f9e00d46e3338762e9fc17d95ee170ec0c75ff6ada8f,Japan,,
hochi.news,https://hochi.news/membership/agreement/,1fafe45cbfedd7f64b04c11d2064bf2ff7d835bb54c710f85a14aa1693dc2690,Japan,,
hochi.news,https://hochi.news/membership/privacy/,d7d34e47a6d66cbe6742ec48ae23ca84566ac57ad18d8063d68369aa2f93f24b,Japan,,
hochi.news,https://hochi.news/membership/policy/,2f87e623b71c6c8d6fb34c4f070a2ca907700a2274b2bd001fc428c03817a5b7,Japan,,
peta2.jp,https://peta2.jp/static.php?t=1718876610&f=privacy,5a9cd3422aba70715d31607e5935ee1afa07eb1c55291c434dee814a6e8db47c,Japan,,
www.nissui-kenko.com,https://www.nissui-kenko.com/shop/pages/refundpolicy.aspx,b5e14fad1278e4ca559fb57a02b1425f3d612a699a5a681f01ff62c005a1b644,Japan,,
www.nissui-kenko.com,https://www.nissui-kenko.com/shop/pages/policy.aspx,67f8dad28e942da5d1e7f868ad60dd5c0e374cdd186fd2237f683e440e634594,Japan,,
www.nissui-kenko.com,https://www.nissui-kenko.com/shop/pages/agreement.aspx,ffbfb2f4d2d1ff5bd4bc65a3a0631e0c20fab07c01c03b0d89f8c37b8842c3e8,Japan,,
www.nissui-kenko.com,https://www.nissui-kenko.com/shop/pages/privacy_contact.aspx,c431fccc9a7509e1f71aab389dc9d12283f40ccf9dbccdb5b94c31cc4e7298d9,Japan,,
aigle.co.jp,https://aigle.co.jp/legal-notice,6a52f93a9b0fb3db7aab631ae8f1d33346281f8e9caddd88b10094326053ab09,Japan,,
aigle.co.jp,https://aigle.co.jp/content/privacy-policy,654dc4461c4a5e18264411b18e7a1603fcc03fa315187765b5b82b9e0d0d3a7f,Japan,,
ehime-np.co.jp,https://ehime-np.co.jp/online/information/privacy_policy/,dedca1258f4d5fd09f050a8c0cb8b719dc07dff64c0ab723561acf29c4fe8d6e,Japan,,
ehime-np.co.jp,https://ehime-np.co.jp/online/information/toko/agreement/index.html,a5e04ba18bc8a677ec5a97a131fe262ab530ca220bb259212b3f21bf7ef8295e,Japan,,
ehime-np.co.jp,https://ehime-np.co.jp/online/service/ac/agreement.html,b7c175318d0256d62e33b7a0c35359fc3b2baece31a2c31006ed3a43c29a22da,Japan,,
shop.bs11.jp,https://shop.bs11.jp/policies/privacy-policy,46e129363a8874c09a2a0ec2671ef4b12ac0d30c5da6d8ca10b59a59454e107b,Japan,,
peta2.jp,https://peta2.jp/static.php?t=1718876605&f=privacy,06e547d489f3800fd6ffbe2d05ed6d1ebc12853e5824e1f2dcc799e9ec68cd23,Japan,,
shop.bs11.jp,https://shop.bs11.jp/policies/legal-notice,914fb52f3dd76126e09ed720b119f4d920899660afbcb40d5703313bec710ae0,Japan,,
peta2.jp,https://peta2.jp/static.php?t=1718876603&f=privacy,afdfb7e398645f39f350dfa99ea05057c252241639ac51d34395a4fc7cf392d1,Japan,,
nativecamp.net,https://nativecamp.net/privacy,b5d9357ec20f0c3f2f264e3b23d18f29cd712e2daa96b86d35386085d56cc9cf,Japan,,
sanchoku.bs11.jp,https://sanchoku.bs11.jp/pages/privacy-policy,01cfc71adf2d52ad46ba622bd9e43fb707a63660652468036464573cab590af4,Japan,,
trustlogin.com,https://trustlogin.com/security/,bced434f597cbac02afcf09dde3d72fa838a2a29103f7a7e2bca07f95e72ef0f,Japan,,
sanchoku.bs11.jp,https://sanchoku.bs11.jp/pages/legal-notice,d896e4e5ec1c8026e3a598f627f444438ae048ff7382b165e50ad42b1dbeee19,Japan,,
trustlogin.com,https://trustlogin.com/terms/GMO_TrustLogin_security_checksheet_202306_2.pdf?date=20240617,987fb0fd593d87507c89f78a6a2eb27b611ac02bfa8cdab464660d6a5f8b9904,Japan,,
nissui-kenko.com,https://nissui-kenko.com/shop/pages/policy.aspx,6b259a15c374ed00b0e55fe44e4367a96ef69040e33c5af28f9dabc264f37837,Japan,,
times-info.net,https://times-info.net/site-policy/,528d97ed15920ca5931665d9ed4884ece7db0f0932393cbc88f31458b2fbd01f,Japan,,
times-info.net,https://times-info.net/monthly/info/pdf/agreement.pdf,42e8473e271d4567dbf3c7b1282d6944d9c18708c887cf54750f8d9b1e09ffbb,Japan,,
policies.cainz.com,https://policies.cainz.com/privacy/index.html,2d2835a27a7f672da38438d93d642251ec7fc9e874cddf8c7431bacd3b419e2f,Japan,,
veremode.com,https://veremode.com/page/privacy-policy-w.html,64075542781b0aef8f0fc881f0ccd54a916a6c5eab3df94718c751faf26018c3,Japan,,
baseball-memories.jp,https://baseball-memories.jp/privacy,6a2fe8d9d2301ffe4f1c5735177031db5c52f035194a5e3fdc38c0c34ec4e8ba,Japan,,
pierrotshop.jp,https://pierrotshop.jp/p/about/member-agreement,9055c5a469ac4dbb3f78cf2d53350cfcd591f9ac23cb12b8a430d567261d4c90,Japan,,
nativecamp.net,https://nativecamp.net/school/dialog_credit_security,21ed1f41b9bbfa92c55c5233f0191d1448bf76c200f3370801076531b7938db4,Japan,,
pierrotshop.jp,https://pierrotshop.jp/p/about/privacy-policy,1f31a9ee951756dff48edf29d7e284621ac0f2220b7a86756f69f3413ddc4f83,Japan,,
veremode.com,https://veremode.com/page/security-w-w.html,73f1f0ce71b0a4676f8b46a2e92f418c2720c6ba4ec5a4c5e08598ccb36361d0,Japan,,
veremode.com,https://veremode.com/page/return-policy-w-w.html,02b51d85235635b077a8bfda319bc797cc3a1a44663f8c1e209cb8783440c7bf,Japan,,
www.paintstore.jp,https://www.paintstore.jp/legal-info/,9060b14241fad47c77ac66c9d5ff11d739f42862fb83791f5d59581b98801cb2,Japan,,
www.paintstore.jp,https://www.paintstore.jp/privacy-policy/,6a61bb2e4940e56b06082b06b4e5cc71559c96e5ba0a0be48ae109b4a5b3ff97,Japan,,
kktv365.com,https://kktv365.com/privacy/,153da6a089f92605e8a457f0994b6985b550a90a2021651031a982c47c602f9f,Japan,,
kktv365.com,https://kktv365.com/privacy/#%E5%BD%93%E3%82%B5%E3%82%A4%E3%83%88%E3%81%8C%E4%BD%BF%E7%94%A8%E3%81%97%E3%81%A6%E3%81%84%E3%82%8B%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9%E8%A7%A3%E6%9E%90%E3%83%84%E3%83%BC%E3%83%AB%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6,bf05327ab570580e446c9e94125b7786b3b0ad628f8be265d62782767b1253e4,Japan,,
kktv365.com,https://kktv365.com/privacy,37386835fd904a53f850bb5b8aa902be780ccb34f01f0ef759c650b059a715b3,Japan,,
kktv365.com,https://kktv365.com/privacy/#%E5%BD%93%E3%82%B5%E3%82%A4%E3%83%88%E3%81%AB%E6%8E%B2%E8%BC%89%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B%E5%BA%83%E5%91%8A%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6,0ef7280bab273717683bed2bca0d691dd611f4ed7a6afc112ffbcf15cade93ab,Japan,,
kktv365.com,https://kktv365.com/privacy/#%E5%BD%93%E3%82%B5%E3%82%A4%E3%83%88%E3%81%B8%E3%81%AE%E3%82%B3%E3%83%A1%E3%83%B3%E3%83%88%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6,5743dac17c48188303f60182419608b918fc510cd0317d97fc290745fc5610b5,Japan,,
kktv365.com,https://kktv365.com/privacy#%E5%BD%93%E3%82%B5%E3%82%A4%E3%83%88%E3%81%B8%E3%81%AE%E3%82%B3%E3%83%A1%E3%83%B3%E3%83%88%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6,4f786c4a8d224c90680d81edc7eb797fb1f5d5ff184b3e73a1a8816b4a192545,Japan,,
kktv365.com,https://kktv365.com/privacy#%E5%BD%93%E3%82%B5%E3%82%A4%E3%83%88%E3%81%8C%E4%BD%BF%E7%94%A8%E3%81%97%E3%81%A6%E3%81%84%E3%82%8B%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9%E8%A7%A3%E6%9E%90%E3%83%84%E3%83%BC%E3%83%AB%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6,d4f99d806d0e99d5e3d986028ab4b929038bb0fc8d6cd2c839779f55644d7b41,Japan,,
bs11.jp,https://bs11.jp/privacy_policy/,f1bb244e2b01e973c5d86874b4f7a4bd3da1eacf0172c21177d7479d2e7314e6,Japan,,
bs11.jp,https://bs11.jp/security/,12411ac0d69dd5f309a9c2bec80227cbe47de2354a55e726ead1e095c2f3b8dc,Japan,,
bs11.jp,https://bs11.jp/corporate/haijo_policy.php,1da426d849e625a162a5624d125d4616033a3034c0591b2c6017f7cfccdf58e3,Japan,,
getsuvolley.com,https://getsuvolley.com/privacy,3079641418e20484e7ecc8fd5f07ac2625d1fb3117f3aa8e7a8c13dbf2915f64,Japan,,
aporito-online.com,https://aporito-online.com/pages/privacy,d9b8783bf3b7abf7b39a0720237bc7eb1db9c29093edd3276c2507ba60562779,Japan,,
far-out.co.jp,https://far-out.co.jp/?mode=privacy,bb79f9e69cc8e2f28a9b637a6b6fc3f1bb78985cf9ca3b73708e4720c1efca82,Japan,,
nativecamp.net,https://nativecamp.net/dialog_credit_security,3e57dfb6a0654c6b504c0d180cc8c4edfae6ac85c67701b562d8e5c5cc74fcd2,Japan,,
noseshop.jp,https://noseshop.jp/pages/privacy-policy,ea260630e00e68223e53bc6ec2aac6f1776377520365715a4e20d5d469fc6888,Japan,,
noseshop.jp,https://noseshop.jp/policies/refund-policy,ba5ba73bf282d2ae81c6d7a507a8749ca3c81c9b2e3a59f6441434b4996eed96,Japan,,
akerun.com,https://akerun.com/privacy/,bcc64f3dcf17a415de73ebaafd085b39d75ba32a4f3027b0b5d4611dafaf5ca9,Japan,,
policies.cainz.com,https://policies.cainz.com/privacy/,b5aa6ba2457ebca1e770b1ecd8b33c717022d5282538fc4cfd904eaeed14899b,Japan,,
www.cainz.com,https://www.cainz.com/shoppingguide/legal.html,655a17086e230dfc7bcadbafc07c75e9efe60e26c763c67a169fe0182d71015f,Japan,,
www.kiseichu.org,https://www.kiseichu.org/sitepolicy,b398f53041a47dc508725bef9c574056daacaf31be5a9690e515f6eb1f76ea0a,Japan,,
kaigoworker.jp,https://kaigoworker.jp/company/privacypolicy/,28c4cea16f2f20bfc7de72bdd998343f44a2a15adb4a2968f59331f0ecf8e85c,Japan,,
flash-agt.com,https://flash-agt.com/privacy,8f2d4f2801a4b646ebfc9f0ce9863914f61b8b6ae1fdd2da0eb35a3275a82e33,Japan,,
kaigoworker.jp,https://kaigoworker.jp/company/dr-sitepolicy/,3da833da77304bd06da6fe9b796205a41e84566f31276a122bd93a50031e2f1d,Japan,,
www.looco.shop,https://www.looco.shop/help/privacy,57fb603e37ede2b347a0e618586ba44a5487ee9883f6f3c74a6bf19a204d2ae5,Japan,,
www.looco.shop,https://www.looco.shop/help/agreement,58e601c03b5b6e75892b5da8f903058568379cc7587ab1c51d53f482c0ef2c61,Japan,,
www.kiseichu.org,https://www.kiseichu.org/privacypolicy,968dcc7b86b23474eeeb847c121d8cf82e4d529fd98e5365c1548bc28f296c10,Japan,,
kaigoworker.jp,https://kaigoworker.jp/company/sitepolicy/,492af3eca67ba6fe4edb874f9b80723578b4822b1fe6d49504d9b7b334d9fe69,Japan,,
vvstore.jp,https://vvstore.jp/guide/privacypolicy/,13707583224a1e523926698c6bb8f7ee0d0f8cf825d52dd3a5e38cfe76f86578,Japan,,
vvstore.jp,https://vvstore.jp/guide/security/,fcab3128a488c67c4fbb5b261c7e18f3a376c2aac45f162bd3758a8227037de3,Japan,,
dydo.co.jp,https://dydo.co.jp/sustainability/eco/environmental_policy/,461b56cc7dd73be121df8156010dd7cb2039ed622e1441f4432824c0845d6c68,Japan,,
cynet.co.jp,https://cynet.co.jp/md_security.html,209a3ec5acbb6670e8898a1a0e7909c0ab0a3417442f6d76c8cc0e48a1b7febc,Japan,,
johnny-joy.jp,https://johnny-joy.jp/privacypolicy/,bb312c5553d617517087529787de44144053ddb0c4e48bfe2f3677f308178705,Japan,,
corporate.jp.sharp,https://corporate.jp.sharp/policy-j.html,9a673a2792ad16bb3e0b9e627e327588c4eb96c5bf3a7dbe18a42221e2ef4dfb,Japan,,
corporate.jp.sharp,https://corporate.jp.sharp/security/,32d34dda7111df976c971a25cb63580eaf081bc760c37ac62253402319fe717a,Japan,,
dydo.co.jp,https://dydo.co.jp/privacy/social_media.html,0bddaa9a00b6da5461fec44aee2602bde3fec9fd500b0108e8fce31864f3cc6c,Japan,,
jp.sharp,https://jp.sharp/policy-j.html#copyright,010e9bc76b8a7eadaf879a1eeb7bc700dd186153cc948a5ca72f9434e1783d4c,Japan,,
corporate.jp.sharp,https://corporate.jp.sharp/privacy-j.html,5ca085bf9463a65bb7bfe804a72a429d900b4a8886a6b367a20571eaf4ca3d54,Japan,,
corporate.jp.sharp,https://corporate.jp.sharp/privacy/index-j.html,2f366d61fef957c74bf90ee1e5cc9c064901eab622c51cbcd2fc97a8890c8dfb,Japan,,
www.kimonomachi.co.jp,https://www.kimonomachi.co.jp/p/about/privacy-policy,bd6e0f5ddecb7ba621d81d0350cafa6a4c4546d9df7421783b866ac0290d0f76,Japan,,
dydo.co.jp,https://dydo.co.jp/privacy/social_media_policy.html,dc31e4971e45d547c061fefbb3f018986c001fff3cc20f8034a200673a3936fd,Japan,,
jobop.jp,https://jobop.jp/ats/support_security.html,3f1284611f481d5702c77571323a84850f51a23425182134d7599eb57f950ea1,Japan,,
flash-agt.com,https://flash-agt.com/privacy/,5022cd00bc4dbff333649e878569f5f83c992ebe4fe0e583d4a1b7f58a44757d,Japan,,
www.kimonomachi.co.jp,https://www.kimonomachi.co.jp/f/return-policy,c0d816197102c9887471835c23d97931391f675fb43e744bb8496b50a274df65,Japan,,
kimonomachi.co.jp,https://kimonomachi.co.jp/f/return-policy,2d2e92109ebe4efceb7e80573aa51cf4c1dff777f4a0ed94dbf280b638bd04c9,Japan,,
league-one.jp,https://league-one.jp/fcontent/privacy-policy/,9aba872634fcab78bd73ac7e755b25f1005e70048478c174c4104602b3f6aa2a,Japan,,
fullcast.jp,https://fullcast.jp/flinkpc/ns/privacy/,7d58d03dcf97119559067c85178504a0b328dbb13e955ddd5bfe1643ee890f66,Japan,,
league-one.jp,https://league-one.jp/en/fcontent/privacy-policy/,7c45c14c27ac050faeb560a7ba899acc5ff884a05f66541e446cbac80c7ddd11,Japan,,
part-ner01.jp,https://part-ner01.jp/privacy.php?mid=none,7f51ad8e7cd265e7b4768d8b17c8bed70ba78e31dfbabade1c77182cde818d2b,Japan,,
www.seikatsuzacca.com,https://www.seikatsuzacca.com/p/about/privacy-policy,d7aba720ace8281ed0a7d9300beb5d4563ac3b44e7d0fc4fe759b78ec9845be2,Japan,,
go2senkyo.com,https://go2senkyo.com/privacy_policy,7be34b8374d517e76c97db49634796172f65c3b9754c69c04f2bbed75744ab60,Japan,,
kimonomachi.co.jp,https://kimonomachi.co.jp/p/about/privacy-policy,4aba4d81a31da866607c8ad2b4edb4d83c098ccd24fbccaac6c6805d61c8a5d2,Japan,,
wanchan.jp,https://wanchan.jp/top/privacy,64819909642398fff5ecffe0e88cf8c64c9dc5796cd2885a8c3ae4f1c2bdaddf,Japan,,
wanchan.jp,https://wanchan.jp/top/editpolicy,3b9473115cb87a54fefec1a9528185f393a42ea6bde8d722933d90b82c861812,Japan,,
codoc.jp,https://codoc.jp/docs/privacy,f98f1937a25c07a9e5915deb80b48d6c19d61b9bf41c328dc93417918043619f,Japan,,
michi-1.jp,https://michi-1.jp/privacy/,88ed0aa26addc792b6b1f862028cae220bb2a3199ece77132dfb8130fd996319,Japan,,
radiotalk.jp,https://radiotalk.jp/articles/privacy,551f6e0dc62503135a7f7a276a0be54319e23ad2f1aaab72f8194ca714e445f6,Japan,,
keirin-station.com,https://keirin-station.com/privacy/,26f3dc8bf1b76a95986d4fc802ba5e29fb4c4a7963ed84032e982d90c7727a58,Japan,,
nehannn.com,https://nehannn.com/privacypolicy.html,69bcdeb6cb7c7ce0fce4ef08d8aed656ca997e66c99f3ba2c5ba230e824177c1,Japan,,
ltd-regalo.co.jp,https://ltd-regalo.co.jp/privacy/,536316bbd7a2303ce2eac5af3dbb931980b493bc7a8b9e945326b9fb6967d549,Japan,,
m.stv.jp,https://m.stv.jp/info/privacy/index.html,5d26f9572b014baed1d767110ef3d182d8df4265c25d040dc1bf678ff4c3c80b,Japan,,
m.stv.jp,https://m.stv.jp/info/socialmediapolicy/index.html,d244ce9b63cad5b7baa3aa6083b55d7300f10133c59b1ef69d7db7f6485c33d8,Japan,,
les-koko.com,https://les-koko.com/policy,fdd3d67099059f09ad74fcce0de95f2f59a495c07a6acaef31ec6a6d6cc4b56f,Japan,,
autoway.jp,https://autoway.jp/privacy-policy,028d9bae2114cb5381dbcf5c5aa0bfd7e6ef5538d6438746efe930ac4b694452,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/privacy-policy-agreement/,62e4a3165dad5414a7219418a43eb5b6bc0d694fdb34c4f97aa60a4c0a7f9b1c,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/privacy-policy/,b3ea9b85ecd40aa88a4e0e8b62ec36b265ae9243a5912fd5d72950cc0fdbbd66,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/cookie-policy/,61eb8622f86d76a5d80ccd242f8026708b56c28710e0d6bff34f065d69230896,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/security-policy/,9f57f06c92575abd045d1976972e9cc944fc92aff150ba7e91fcb58a46bda607,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/info/legal/,f4d818d345b1f94c79016c3a4d78f936830660de47ebb20e722e09c950c12e1b,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240618_01,8e023b50aaab1d5b3a845ba161ecca7c726b6169c35e4394a061abc1a1967644,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240520_01,7d4fc6c22f2b297954a1442f569ee099d4f993e2c3049d311528ed580cfaf26b,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240617_01,52ae403cde6a64f12d7d50132b6c6202da910d8685a5650c3f386936a560e073,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240528_01,b882681cd18a28b2e17819541716ab415a93b947f169f47c4d0d9fc74fde2a5f,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security-service/,8adfc1986433e31c09b6a51b8e1fb7a5629bdf735f7ea8427a2e7b4e978686cc,Japan,,
www.saisoncard.co.jp,https://www.saisoncard.co.jp/customer-support/security/20240516_01,d6e31ae5b6e9950adc078fee13f5540ed0f93329e441435822e26d4e35d13e84,Japan,,
