Surface,Normalized,Reading,Dictionary,POS1,POS2,POS3,POS4,Conj_Type,Conj,OOV,B_Split,A_Split,Section
個人情報,個人情報,コジンジョウホウ,個人情報,名詞,普通名詞,一般,*,*,*,False,個人-情報,個人-情報,1
取扱い,取り扱い,トリアツカイ,取扱い,名詞,普通名詞,一般,*,*,*,False,*,*,1
つい,つく,ツイ,つく,動詞,一般,*,*,五段-カ行,連用形-イ音便,False,*,*,1
BORN,BORN,ボーン,BORN,名詞,固有名詞,人名,一般,*,*,False,*,*,1
FREE,フリー,フリー,Free,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
ボーン,ぼーん,ボーン,ボーン,副詞,*,*,*,*,*,False,*,*,1
フリー,フリー,フリー,フリー,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
公式サイト,公式サイト,コウシキサイト,公式サイト,名詞,普通名詞,一般,*,*,*,False,公式-サイト,公式-サイト,1
SEARCH,サーチ,サーチ,Search,名詞,普通名詞,一般,*,*,*,False,*,*,1
MYPAGE,mypage,mypage,mypage,名詞,普通名詞,一般,*,*,*,True,*,*,1
メニュー,メニュー,メニュー,メニュー,名詞,普通名詞,一般,*,*,*,False,*,*,1
MEN'S,メンズ,メンズ,MEN'S,名詞,普通名詞,一般,*,*,*,False,*,*,1
MEN'S,メンズ,メンズ,MEN'S,名詞,普通名詞,一般,*,*,*,False,*,*,1
TOPS,tops,トップス,tops,名詞,普通名詞,一般,*,*,*,False,*,*,1
Tシャツ,Tシャツ,ティーシャツ,Tシャツ,名詞,普通名詞,一般,*,*,*,False,*,*,1
カットソー,カットソー,カットソー,カットソー,名詞,普通名詞,一般,*,*,*,False,*,*,1
七,7,ナナ,七,名詞,数詞,*,*,*,*,True,*,*,1
分,分,フン,分,名詞,普通名詞,助数詞可能,*,*,*,False,*,*,1
袖,袖,ソデ,袖,名詞,普通名詞,一般,*,*,*,False,*,*,1
長袖,長袖,ナガソデ,長袖,名詞,普通名詞,一般,*,*,*,False,*,*,1
半袖,半袖,ハンソデ,半袖,名詞,普通名詞,一般,*,*,*,False,*,*,1
ノースリーブ,ノースリーブ,ノースリーブ,ノースリーブ,名詞,普通名詞,一般,*,*,*,False,ノー-スリーブ,ノー-スリーブ,1
ポロシャツ,ポロシャツ,ポロシャツ,ポロシャツ,名詞,固有名詞,一般,*,*,*,False,*,*,1
ニット,ニット,ニット,ニット,名詞,普通名詞,一般,*,*,*,False,*,*,1
シャツ,シャツ,シャツ,シャツ,名詞,普通名詞,一般,*,*,*,False,*,*,1
長袖,長袖,ナガソデ,長袖,名詞,普通名詞,一般,*,*,*,False,*,*,1
半袖,半袖,ハンソデ,半袖,名詞,普通名詞,一般,*,*,*,False,*,*,1
スウェット,スウェット,スウェット,スウェット,名詞,普通名詞,一般,*,*,*,False,*,*,1
パーカー,パーカー,パーカー,パーカー,名詞,固有名詞,人名,一般,*,*,False,*,*,1
カーディガン,カーディガン,カーディガン,カーディガン,名詞,普通名詞,一般,*,*,*,False,*,*,1
すべて,全て,スベテ,すべて,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
トップス,トップス,トップス,トップス,名詞,普通名詞,一般,*,*,*,False,*,*,1
OUTER,アウター,アウター,Outer,名詞,普通名詞,一般,*,*,*,False,*,*,1
ベスト,ベスト,ベスト,ベスト,名詞,普通名詞,形状詞可能,*,*,*,False,*,*,1
ジャケット,ジャケット,ジャケット,ジャケット,名詞,普通名詞,一般,*,*,*,False,*,*,1
ダウンジャケット,ダウンジャケット,ダウンジャケット,ダウンジャケット,名詞,普通名詞,一般,*,*,*,False,ダウン-ジャケット,ダウン-ジャケット,1
ダウンジャケット,ダウンジャケット,ダウンジャケット,ダウンジャケット,名詞,普通名詞,一般,*,*,*,False,ダウン-ジャケット,ダウン-ジャケット,1
中綿,中綿,ナカワタ,中綿,名詞,普通名詞,一般,*,*,*,False,*,*,1
ジャケット,ジャケット,ジャケット,ジャケット,名詞,普通名詞,一般,*,*,*,False,*,*,1
コート,コート,コート,コート,名詞,普通名詞,一般,*,*,*,False,*,*,1
すべて,全て,スベテ,すべて,名詞,普通名詞,副詞可能,*,*,*,False,*,*,1
アウター,アウター,アウター,アウター,名詞,普通名詞,一般,*,*,*,False,*,*,1
PANTS,パンツ,パンツ,pants,名詞,普通名詞,一般,*,*,*,False,*,*,1
ショートパンツ,ショートパンツ,ショートパンツ,ショートパンツ,名詞,普通名詞,一般,*,*,*,False,ショート-パンツ,ショート-パンツ,1
デニム,デニム,デニム,デニム,名詞,普通名詞,一般,*,*,*,False,*,*,1
オーバーオール,オーバーオール,オーバーオール,オーバーオール,名詞,普通名詞,一般,*,*,*,False,*,*,1
カラー,カラー,カラー,カラー,名詞,普通名詞,一般,*,*,*,False,*,*,1
パンツ,パンツ,パンツ,パンツ,名詞,普通名詞,一般,*,*,*,False,*,*,1
イージーパンツ,イージーパンツ,イージーパンツ,イージーパンツ,名詞,普通名詞,一般,*,*,*,False,イージー-パンツ,イージー-パンツ,1
